loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti
5000, 36 months,25.49,E,,RENT,22000.0,Mar-2017,Fully Paid,home_improvement,AL,22.04
12000, 36 months,7.89,A,2 years,MORTGAGE,51000.0,Jul-2015,Fully Paid,debt_consolidation,OH,17.27
5000, 36 months,9.17,B,7 years,RENT,28600.0,Oct-2015,Fully Paid,debt_consolidation,IL,23.84
11000, 36 months,7.89,A,7 years,RENT,42000.0,Apr-2015,Fully Paid,credit_card,MO,25.74
5000, 36 months,11.49,B,2 years,MORTGAGE,30000.0,Nov-2016,Fully Paid,debt_consolidation,TX,16.2
25200, 36 months,21.97,E,,OWN,133732.0,Feb-2016,Fully Paid,debt_consolidation,NY,19.57
24000, 36 months,9.93,B,4 years,RENT,70000.0,Jan-2018,Charged Off,debt_consolidation,CA,13.13
12000, 36 months,14.08,C,3 years,RENT,50648.0,Nov-2017,Fully Paid,debt_consolidation,NY,24.12
10000, 36 months,7.39,A,3 years,RENT,80000.0,Feb-2016,Fully Paid,debt_consolidation,NY,7.44
35000, 36 months,12.29,C,10+ years,MORTGAGE,123000.0,Jun-2015,Charged Off,credit_card,WI,23.58
10000, 60 months,16.02,C,10+ years,MORTGAGE,40000.0,Jun-2017,Charged Off,credit_card,CA,12.33
18000, 36 months,12.99,B,8 years,MORTGAGE,45000.0,Mar-2014,Fully Paid,debt_consolidation,TX,13.71
8000, 36 months,13.35,C,6 years,RENT,57000.0,Oct-2014,Fully Paid,debt_consolidation,CT,8.36
15000, 60 months,13.98,C,2 years,RENT,52000.0,Sep-2014,Charged Off,credit_card,FL,21.91
10000, 36 months,10.75,B,10+ years,MORTGAGE,111000.0,Apr-2016,Fully Paid,debt_consolidation,TX,10.32
10000, 36 months,14.65,C,3 years,MORTGAGE,47000.0,Oct-2015,Fully Paid,debt_consolidation,WI,22.04
21100, 36 months,7.9,A,9 years,MORTGAGE,60000.0,Nov-2013,Fully Paid,credit_card,IN,11.78
14400, 36 months,6.89,A,7 years,MORTGAGE,103000.0,Oct-2015,Fully Paid,debt_consolidation,KY,38.47
8000, 36 months,11.67,B,6 years,RENT,24686.0,Jun-2014,Fully Paid,credit_card,OK,15.7
10000, 60 months,19.52,E,4 years,MORTGAGE,27209.0,Jul-2014,Charged Off,debt_consolidation,TN,30.48
35000, 36 months,5.32,A,4 years,MORTGAGE,264000.0,Mar-2016,Fully Paid,home_improvement,CA,11.82
14000, 60 months,15.41,D,6 years,RENT,35000.0,Nov-2015,Fully Paid,debt_consolidation,UT,27.61
15000, 36 months,11.47,B,10+ years,OWN,56000.0,Jun-2016,Charged Off,credit_card,NY,22.15
5350, 36 months,13.59,C,10+ years,RENT,57500.0,Jun-2017,Fully Paid,debt_consolidation,WA,9.66
9700, 36 months,15.99,D,6 years,MORTGAGE,45000.0,Jan-2015,Charged Off,debt_consolidation,FL,20.56
12000, 36 months,14.09,B,10+ years,MORTGAGE,72000.0,Aug-2012,Fully Paid,credit_card,VA,22.67
10950, 36 months,16.29,D,5 years,RENT,50000.0,Apr-2016,Fully Paid,small_business,IL,11.72
5975, 36 months,13.33,C,10+ years,RENT,70000.0,Oct-2015,Fully Paid,debt_consolidation,CT,3.53
6400, 36 months,20.99,E,,OWN,16000.0,May-2016,Charged Off,credit_card,ID,41.34
11000, 36 months,8.18,B,10+ years,MORTGAGE,90000.0,Oct-2015,Fully Paid,credit_card,WA,10.53
21000, 60 months,10.99,B,8 years,MORTGAGE,75000.0,Mar-2015,Charged Off,credit_card,NC,24.5
16000, 36 months,17.27,C,8 years,RENT,36176.4,Dec-2012,Fully Paid,debt_consolidation,MO,30.32
6250, 36 months,17.27,D,,MORTGAGE,15600.0,Apr-2016,Charged Off,credit_card,GA,18.54
30000, 36 months,12.69,C,9 years,RENT,80000.0,May-2015,Fully Paid,debt_consolidation,OR,33.66
11500, 36 months,12.39,C,< 1 year,RENT,25000.0,Nov-2014,Fully Paid,debt_consolidation,CA,3.07
20000, 36 months,12.12,B,2 years,MORTGAGE,85000.0,Apr-2013,Fully Paid,debt_consolidation,IL,18.95
16800, 36 months,7.35,A,2 years,RENT,150000.0,Jan-2018,Fully Paid,credit_card,FL,26.37
3500, 60 months,7.29,A,6 years,MORTGAGE,33600.0,Apr-2011,Fully Paid,car,NM,7.75
5950, 36 months,9.49,B,2 years,RENT,75000.0,Feb-2015,Fully Paid,debt_consolidation,OH,13.78
8150, 36 months,6.92,A,2 years,RENT,55000.0,May-2015,Fully Paid,credit_card,MA,25.09
20000, 36 months,16.99,D,10+ years,OWN,80000.0,Nov-2016,Fully Paid,debt_consolidation,FL,23.57
14000, 60 months,12.49,B,1 year,MORTGAGE,75000.0,Apr-2014,Fully Paid,credit_card,NY,21.74
3575, 36 months,10.99,B,,OWN,53085.8,Aug-2015,Fully Paid,home_improvement,IL,33.91
31500, 36 months,10.49,B,2 years,RENT,70000.0,Aug-2016,Charged Off,credit_card,MO,17.18
20100, 36 months,5.32,A,10+ years,MORTGAGE,140000.0,Apr-2016,Fully Paid,credit_card,NY,10.13
7200, 36 months,9.16,B,10+ years,MORTGAGE,70000.0,Mar-2016,Fully Paid,debt_consolidation,WI,22.3
4200, 36 months,14.99,C,10+ years,RENT,100000.0,Feb-2017,Fully Paid,other,CA,30.03
3775, 36 months,19.72,D,10+ years,RENT,43000.0,May-2013,Fully Paid,credit_card,NC,15.96
10000, 60 months,13.67,C,7 years,RENT,60000.0,Apr-2016,Charged Off,car,NY,15.42
12000, 36 months,13.49,C,10+ years,OWN,100000.0,Dec-2016,Fully Paid,debt_consolidation,TX,14.89
21000, 36 months,9.16,B,1 year,MORTGAGE,108000.0,Mar-2016,Fully Paid,debt_consolidation,WA,18.29
15000, 36 months,10.75,B,10+ years,MORTGAGE,94723.0,Feb-2016,Fully Paid,debt_consolidation,IL,18.56
16575, 36 months,10.99,B,8 years,MORTGAGE,52000.0,May-2015,Charged Off,credit_card,IL,23.01
16975, 36 months,10.49,B,10+ years,MORTGAGE,72000.0,Feb-2015,Fully Paid,debt_consolidation,MO,8.15
12000, 36 months,8.39,A,10+ years,MORTGAGE,110000.0,Sep-2014,Fully Paid,home_improvement,MS,9.42
13350, 36 months,6.03,A,5 years,RENT,50000.0,Aug-2012,Fully Paid,debt_consolidation,CA,27.48
30000, 60 months,17.09,D,10+ years,MORTGAGE,80000.0,Jan-2018,Fully Paid,debt_consolidation,NV,26.21
6000, 36 months,13.67,C,8 years,RENT,58386.0,Jun-2016,Fully Paid,moving,NY,1.83
6025, 36 months,10.49,B,10+ years,RENT,50000.0,Sep-2016,Charged Off,debt_consolidation,MA,13.37
5400, 36 months,11.47,B,,RENT,32376.8,Feb-2016,Charged Off,other,RI,13.57
12000, 36 months,7.39,A,5 years,RENT,147000.0,May-2016,Fully Paid,credit_card,CA,10.3
1300, 36 months,15.61,D,4 years,MORTGAGE,34000.0,Mar-2015,Fully Paid,vacation,LA,30.39
26100, 60 months,22.99,F,10+ years,RENT,60000.0,Aug-2015,Charged Off,debt_consolidation,CT,15.44
23000, 60 months,18.06,D,4 years,MORTGAGE,65000.0,Oct-2017,Fully Paid,debt_consolidation,CA,11.85
30000, 36 months,11.99,B,10+ years,MORTGAGE,260000.0,Nov-2014,Fully Paid,credit_card,TX,16.42
20000, 60 months,12.29,C,3 years,MORTGAGE,140000.0,Apr-2015,Fully Paid,debt_consolidation,NY,11.37
12000, 36 months,6.49,A,5 years,RENT,59000.0,Apr-2016,Fully Paid,credit_card,TX,5.3
15000, 36 months,7.24,A,10+ years,MORTGAGE,58700.0,Apr-2017,Fully Paid,debt_consolidation,AZ,15.25
14000, 36 months,5.32,A,10+ years,MORTGAGE,120000.0,Mar-2017,Fully Paid,debt_consolidation,NY,12.63
3000, 36 months,13.33,C,4 years,RENT,65000.0,Jul-2015,Fully Paid,medical,FL,28.42
20000, 36 months,10.49,B,8 years,MORTGAGE,65000.0,Dec-2016,Fully Paid,debt_consolidation,NJ,9.4
10000, 60 months,16.99,D,3 years,MORTGAGE,62000.0,Jan-2014,Fully Paid,debt_consolidation,RI,11.77
19150, 36 months,10.99,B,,RENT,39900.0,Aug-2015,Fully Paid,credit_card,NY,8.57
18000, 60 months,14.98,C,8 years,MORTGAGE,72000.0,Jan-2014,Fully Paid,debt_consolidation,NY,13.88
12600, 36 months,12.29,C,2 years,MORTGAGE,37500.0,Feb-2015,Fully Paid,debt_consolidation,TX,12.19
15000, 36 months,12.99,B,10+ years,MORTGAGE,67450.0,May-2014,Fully Paid,credit_card,VA,20.82
15000, 60 months,14.64,C,10+ years,MORTGAGE,97000.0,Mar-2014,Charged Off,debt_consolidation,FL,7.48
22000, 60 months,15.61,C,10+ years,MORTGAGE,50000.0,Sep-2013,Charged Off,debt_consolidation,CA,19.75
15000, 36 months,7.89,A,10+ years,MORTGAGE,86000.0,Apr-2015,Fully Paid,credit_card,CA,6.6
8000, 60 months,17.93,E,1 year,MORTGAGE,100000.0,Sep-2010,Fully Paid,small_business,CA,7.25
16000, 60 months,15.1,C,7 years,RENT,95000.0,Nov-2013,Fully Paid,debt_consolidation,CA,21.15
23000, 36 months,12.29,C,5 years,MORTGAGE,95000.0,Nov-2015,Fully Paid,debt_consolidation,TX,14.4
11200, 36 months,6.62,A,10+ years,MORTGAGE,56000.0,Jan-2014,Fully Paid,credit_card,VT,6.82
6000, 36 months,11.47,B,2 years,MORTGAGE,100000.0,Mar-2016,Fully Paid,credit_card,CA,18.37
10000, 36 months,16.59,D,8 years,RENT,42000.0,Jan-2016,Fully Paid,debt_consolidation,NV,44.8
30000, 60 months,15.59,C,1 year,MORTGAGE,120000.0,Jul-2016,Fully Paid,debt_consolidation,NV,17.18
4800, 36 months,13.33,C,< 1 year,RENT,30139.0,Jul-2015,Fully Paid,credit_card,CT,9.63
4000, 36 months,11.49,B,7 years,MORTGAGE,74000.0,Aug-2016,Charged Off,renewable_energy,TN,13.25
8000, 36 months,12.74,C,3 years,RENT,60000.0,Apr-2017,Charged Off,other,SC,3.14
5000, 36 months,7.99,A,8 years,RENT,36000.0,Jun-2016,Fully Paid,debt_consolidation,CA,11.37
15850, 36 months,15.61,D,10+ years,MORTGAGE,95000.0,Apr-2015,Fully Paid,credit_card,NY,22.52
17350, 36 months,12.62,C,10+ years,MORTGAGE,55952.0,Jan-2018,Fully Paid,debt_consolidation,GA,17.76
12000, 36 months,8.39,A,10+ years,MORTGAGE,93000.0,Oct-2014,Fully Paid,credit_card,IL,22.3
11725, 36 months,6.49,A,< 1 year,MORTGAGE,75000.0,Aug-2014,Fully Paid,debt_consolidation,MA,6.79
28000, 60 months,30.94,G,8 years,OWN,65000.0,Feb-2018,Fully Paid,debt_consolidation,GA,26.18
13600, 60 months,12.69,C,10+ years,OWN,120000.0,Feb-2015,Fully Paid,debt_consolidation,NY,4.95
18400, 36 months,14.99,C,2 years,RENT,40000.0,Apr-2017,Charged Off,debt_consolidation,NY,22.62
1000, 36 months,13.33,C,10+ years,OWN,30000.0,Sep-2015,Fully Paid,home_improvement,SC,33.0
20000, 36 months,6.24,A,4 years,MORTGAGE,95000.0,Dec-2015,Fully Paid,debt_consolidation,TX,16.94
12000, 60 months,16.2,C,10+ years,MORTGAGE,55000.0,Nov-2013,Charged Off,debt_consolidation,MN,7.66
18000, 60 months,16.02,C,10+ years,MORTGAGE,97152.0,Aug-2017,Fully Paid,debt_consolidation,TX,13.35
8500, 36 months,12.99,B,5 years,MORTGAGE,70000.0,Mar-2014,Charged Off,debt_consolidation,CA,11.52
4325, 36 months,15.61,D,,MORTGAGE,24800.0,Jun-2015,Fully Paid,debt_consolidation,CA,32.58
20000, 36 months,10.99,B,< 1 year,MORTGAGE,61000.0,Aug-2016,Fully Paid,credit_card,TX,28.62
15000, 36 months,6.89,A,3 years,MORTGAGE,120000.0,Jul-2015,Fully Paid,debt_consolidation,TX,19.52
12000, 36 months,16.29,C,10+ years,MORTGAGE,77380.0,Mar-2013,Fully Paid,credit_card,FL,5.77
6600, 36 months,17.57,D,10+ years,MORTGAGE,42000.0,Mar-2014,Fully Paid,vacation,AR,2.94
5000, 36 months,11.53,B,9 years,MORTGAGE,102000.0,Jun-2015,Fully Paid,debt_consolidation,NC,19.29
20800, 60 months,16.29,D,4 years,MORTGAGE,85000.0,Jun-2014,Charged Off,credit_card,FL,9.04
28000, 36 months,5.93,A,6 years,MORTGAGE,324000.0,May-2015,Fully Paid,credit_card,CA,13.56
4000, 36 months,10.41,B,10+ years,MORTGAGE,75000.0,Mar-2018,Fully Paid,other,HI,17.81
3500, 36 months,11.99,B,10+ years,MORTGAGE,65000.0,Mar-2014,Fully Paid,debt_consolidation,NH,9.14
20000, 60 months,9.71,B,10+ years,MORTGAGE,140000.0,Jul-2013,Fully Paid,debt_consolidation,CA,9.19
8000, 36 months,13.99,C,6 years,RENT,61500.0,Sep-2015,Fully Paid,debt_consolidation,NY,6.26
17500, 60 months,14.99,C,< 1 year,RENT,68000.0,Mar-2017,Fully Paid,debt_consolidation,MO,7.59
17000, 36 months,20.0,D,10+ years,MORTGAGE,102941.0,Oct-2017,Fully Paid,debt_consolidation,MD,3.42
17750, 36 months,7.49,A,10+ years,MORTGAGE,59250.0,Dec-2014,Fully Paid,credit_card,IL,16.75
10000, 36 months,13.99,C,2 years,RENT,145000.0,Oct-2016,Charged Off,debt_consolidation,OR,11.73
35000, 36 months,10.49,B,6 years,RENT,160000.0,Apr-2017,Fully Paid,other,CA,5.67
8000, 36 months,7.69,A,9 years,RENT,28300.0,Jul-2014,Fully Paid,debt_consolidation,NY,24.51
6000, 36 months,10.16,B,< 1 year,RENT,95000.0,Sep-2012,Fully Paid,credit_card,CA,16.18
21550, 60 months,19.48,E,6 years,RENT,65000.0,Dec-2015,Charged Off,credit_card,PA,21.96
17500, 36 months,9.67,B,10+ years,MORTGAGE,60000.0,May-2014,Fully Paid,debt_consolidation,VA,28.22
10000, 36 months,12.74,C,10+ years,MORTGAGE,105000.0,Nov-2016,Fully Paid,debt_consolidation,GA,19.65
30000, 60 months,19.19,E,8 years,MORTGAGE,66500.0,Sep-2015,Fully Paid,debt_consolidation,NJ,19.94
8000, 36 months,11.44,B,10+ years,MORTGAGE,104000.0,May-2017,Charged Off,home_improvement,NY,20.12
19200, 60 months,13.49,C,4 years,MORTGAGE,190000.0,Dec-2016,Charged Off,major_purchase,AZ,11.66
15000, 36 months,9.91,B,10+ years,RENT,47000.0,Feb-2012,Charged Off,debt_consolidation,TX,15.03
9000, 36 months,12.29,C,10+ years,MORTGAGE,205000.0,Sep-2015,Fully Paid,debt_consolidation,VA,7.43
15000, 36 months,13.67,B,3 years,RENT,79500.0,May-2012,Charged Off,small_business,CA,19.79
5900, 36 months,6.49,A,,OWN,14172.0,Jul-2014,Fully Paid,credit_card,MD,29.97
5600, 36 months,8.9,A,1 year,RENT,20856.0,Aug-2013,Fully Paid,car,PA,29.29
20000, 60 months,19.05,D,5 years,MORTGAGE,56000.0,Feb-2013,Fully Paid,debt_consolidation,MN,27.21
6500, 36 months,9.17,B,6 years,MORTGAGE,65000.0,Oct-2014,Fully Paid,debt_consolidation,IL,18.93
8000, 36 months,12.18,B,2 years,RENT,13500.0,Nov-2009,Fully Paid,major_purchase,MA,1.24
5500, 36 months,14.49,C,10+ years,RENT,118909.0,Aug-2016,Fully Paid,other,NJ,23.31
8675, 36 months,16.02,C,2 years,OWN,37440.0,Jul-2017,Fully Paid,debt_consolidation,NY,10.32
12800, 36 months,9.99,B,5 years,RENT,71000.0,Nov-2015,Fully Paid,debt_consolidation,MA,26.07
17000, 36 months,8.24,B,1 year,MORTGAGE,85000.0,Feb-2017,Charged Off,medical,MO,32.08
7000, 36 months,7.24,A,5 years,MORTGAGE,71000.0,Dec-2016,Fully Paid,vacation,CA,15.8
9375, 36 months,12.88,C,4 years,RENT,21350.0,Jan-2016,Charged Off,debt_consolidation,NY,19.06
11375, 36 months,19.53,D,7 years,MORTGAGE,49996.0,Mar-2016,Fully Paid,debt_consolidation,NY,19.2
16000, 60 months,17.86,D,10+ years,MORTGAGE,57000.0,Nov-2014,Charged Off,debt_consolidation,IL,20.13
2000, 36 months,23.43,F,10+ years,MORTGAGE,45000.0,May-2014,Fully Paid,home_improvement,AL,11.55
14000, 36 months,15.31,C,2 years,RENT,68800.0,Mar-2014,Fully Paid,debt_consolidation,CA,14.32
7700, 36 months,12.62,C,10+ years,RENT,103000.0,Jun-2017,Fully Paid,debt_consolidation,NY,4.46
9000, 36 months,10.99,B,2 years,RENT,51000.0,Jul-2016,Fully Paid,debt_consolidation,CO,27.86
12000, 36 months,8.49,B,10+ years,RENT,120000.0,Jan-2016,Fully Paid,debt_consolidation,NY,11.38
30000, 60 months,19.99,E,7 years,MORTGAGE,70000.0,Nov-2015,Fully Paid,debt_consolidation,WV,21.84
25000, 60 months,19.42,D,10+ years,MORTGAGE,65000.0,Mar-2018,Fully Paid,debt_consolidation,CA,17.93
10000, 36 months,18.99,E,8 years,MORTGAGE,65000.0,Aug-2014,Fully Paid,home_improvement,NJ,37.5
10000, 36 months,11.99,B,< 1 year,RENT,55000.0,Jun-2017,Charged Off,debt_consolidation,AZ,18.92
10000, 36 months,10.49,B,10+ years,MORTGAGE,62000.0,Apr-2017,Fully Paid,debt_consolidation,SC,30.27
4800, 36 months,10.49,B,3 years,RENT,107500.0,Oct-2016,Fully Paid,car,CO,8.41
28000, 60 months,10.49,B,9 years,MORTGAGE,82000.0,Feb-2015,Fully Paid,debt_consolidation,FL,14.05
10000, 60 months,16.99,D,1 year,RENT,32500.0,Aug-2015,Fully Paid,credit_card,TX,3.99
24000, 36 months,12.59,C,1 year,RENT,110000.0,Jan-2016,Fully Paid,major_purchase,UT,6.01
16000, 60 months,22.7,E,5 years,RENT,50000.0,Aug-2013,Fully Paid,debt_consolidation,MO,13.78
24000, 36 months,19.03,D,< 1 year,MORTGAGE,33000.0,Aug-2017,Fully Paid,debt_consolidation,SD,41.42
10000, 36 months,7.62,A,10+ years,OWN,47000.0,Apr-2014,Fully Paid,credit_card,AZ,3.27
5600, 36 months,9.99,B,< 1 year,RENT,31000.0,May-2015,Fully Paid,debt_consolidation,AZ,15.1
25000, 36 months,11.47,B,1 year,MORTGAGE,82500.0,Mar-2016,Fully Paid,debt_consolidation,FL,15.29
16000, 36 months,7.9,A,10+ years,RENT,100000.0,Apr-2013,Fully Paid,credit_card,CA,9.89
25600, 36 months,7.9,A,2 years,MORTGAGE,139320.0,Feb-2013,Fully Paid,debt_consolidation,WA,21.47
19500, 36 months,8.39,A,10+ years,MORTGAGE,86000.0,Jun-2014,Fully Paid,debt_consolidation,IL,17.61
4450, 60 months,19.42,E,4 years,RENT,26436.0,Oct-2011,Fully Paid,debt_consolidation,FL,12.48
10000, 36 months,15.49,C,10+ years,OWN,53000.0,May-2018,Fully Paid,debt_consolidation,WI,21.94
13150, 36 months,8.9,A,10+ years,MORTGAGE,75000.0,Aug-2013,Fully Paid,debt_consolidation,MI,22.02
28150, 60 months,30.79,G,3 years,MORTGAGE,45000.0,Apr-2018,Fully Paid,debt_consolidation,VA,51.67
24000, 36 months,10.99,B,5 years,MORTGAGE,120000.0,Oct-2013,Charged Off,credit_card,NJ,12.47
16525, 60 months,28.72,F,10+ years,RENT,89544.0,Nov-2017,Charged Off,debt_consolidation,MN,21.51
4000, 36 months,9.75,B,,MORTGAGE,65400.0,Mar-2016,Fully Paid,home_improvement,IL,21.1
3100, 36 months,16.59,D,2 years,RENT,25292.0,May-2014,Fully Paid,debt_consolidation,NY,11.44
18000, 36 months,16.2,C,1 year,RENT,95000.0,Nov-2013,Fully Paid,debt_consolidation,CA,11.84
4075, 36 months,12.74,C,5 years,MORTGAGE,52000.0,Apr-2017,Fully Paid,credit_card,MO,24.23
6400, 36 months,14.64,C,5 years,RENT,47000.0,Feb-2014,Fully Paid,debt_consolidation,NY,24.39
18000, 36 months,9.17,B,10+ years,OWN,100000.0,Jun-2014,Fully Paid,credit_card,TX,17.23
16000, 36 months,7.9,A,< 1 year,MORTGAGE,97000.0,Dec-2013,Fully Paid,credit_card,TX,19.24
2000, 36 months,8.18,B,< 1 year,RENT,55000.0,Jul-2015,Fully Paid,other,CA,24.33
20000, 60 months,15.61,D,10+ years,MORTGAGE,82000.0,Aug-2015,Charged Off,credit_card,NE,24.54
10625, 36 months,14.98,C,10+ years,MORTGAGE,54000.0,Dec-2013,Fully Paid,debt_consolidation,MN,17.89
2000, 36 months,14.08,C,,RENT,26988.0,May-2017,Charged Off,debt_consolidation,OH,30.41
5600, 36 months,7.49,A,,MORTGAGE,98000.0,Dec-2016,Fully Paid,debt_consolidation,MD,22.98
1600, 36 months,14.99,C,1 year,RENT,38000.0,Sep-2014,Fully Paid,vacation,AR,21.54
35000, 36 months,7.26,A,10+ years,MORTGAGE,380000.0,Jul-2015,Fully Paid,debt_consolidation,PA,14.8
10000, 36 months,11.99,C,10+ years,OWN,99500.0,May-2016,Fully Paid,credit_card,TX,16.72
6300, 36 months,12.29,C,,MORTGAGE,42000.0,Oct-2015,Charged Off,credit_card,LA,29.91
10000, 36 months,7.35,A,8 years,MORTGAGE,65000.0,Oct-2017,Fully Paid,debt_consolidation,WA,29.73
18000, 60 months,14.99,C,2 years,RENT,72000.0,May-2017,Charged Off,debt_consolidation,CA,14.95
25000, 36 months,12.49,B,10+ years,MORTGAGE,90000.0,May-2014,Fully Paid,credit_card,NJ,9.53
26000, 36 months,6.97,A,8 years,MORTGAGE,94000.0,Mar-2016,Fully Paid,debt_consolidation,FL,23.91
5000, 36 months,7.49,A,10+ years,RENT,30000.0,Dec-2014,Fully Paid,debt_consolidation,NY,13.24
12000, 36 months,6.89,A,2 years,RENT,128000.0,Jun-2015,Fully Paid,debt_consolidation,CA,13.11
9175, 36 months,19.99,D,9 years,MORTGAGE,27000.0,May-2016,Charged Off,debt_consolidation,GA,27.69
30000, 60 months,10.99,B,8 years,MORTGAGE,230000.0,May-2011,Fully Paid,small_business,OH,4.39
35000, 36 months,11.53,B,10+ years,MORTGAGE,143000.0,Aug-2015,Fully Paid,credit_card,MI,13.13
12000, 60 months,15.88,C,6 years,MORTGAGE,62000.0,Jul-2013,Charged Off,credit_card,MN,20.01
5625, 36 months,16.29,D,10+ years,MORTGAGE,55000.0,May-2014,Fully Paid,debt_consolidation,NH,11.35
11000, 60 months,18.99,D,7 years,MORTGAGE,76000.0,Oct-2016,Charged Off,medical,CO,20.8
31200, 36 months,12.99,C,7 years,RENT,155189.97,Jul-2014,Fully Paid,debt_consolidation,CA,10.76
10500, 36 months,13.98,C,10+ years,RENT,60000.0,Jan-2014,Fully Paid,debt_consolidation,NY,29.51
2000, 36 months,9.44,B,8 years,MORTGAGE,48000.0,Aug-2017,Fully Paid,medical,LA,7.08
4000, 36 months,17.57,D,10+ years,MORTGAGE,55600.0,Oct-2015,Fully Paid,debt_consolidation,VA,32.2
25000, 36 months,12.62,C,7 years,RENT,120000.0,Aug-2017,Charged Off,debt_consolidation,CA,12.91
6000, 36 months,10.99,B,9 years,MORTGAGE,65000.0,Jul-2015,Fully Paid,debt_consolidation,TX,24.26
3500, 36 months,19.52,D,4 years,OWN,32000.0,Nov-2013,Fully Paid,other,NJ,21.57
4000, 36 months,11.99,B,< 1 year,OWN,32000.0,Nov-2017,Fully Paid,credit_card,GA,19.54
11000, 36 months,13.49,C,3 years,MORTGAGE,61025.0,Sep-2016,Fully Paid,debt_consolidation,GA,18.49
14500, 60 months,19.52,E,8 years,RENT,43000.0,Oct-2014,Fully Paid,debt_consolidation,MI,16.41
25050, 36 months,15.31,C,10+ years,MORTGAGE,94000.0,Sep-2012,Fully Paid,debt_consolidation,CA,21.92
20000, 36 months,11.53,B,5 years,RENT,74000.0,Aug-2015,Fully Paid,credit_card,HI,13.25
13000, 36 months,13.49,C,10+ years,MORTGAGE,55000.0,Jan-2017,Fully Paid,debt_consolidation,OK,17.46
16000, 60 months,10.99,B,5 years,RENT,60000.0,Oct-2015,Fully Paid,credit_card,CA,33.24
8000, 36 months,9.17,B,< 1 year,RENT,25000.0,May-2014,Fully Paid,credit_card,TX,11.67
18000, 60 months,20.39,D,3 years,MORTGAGE,80000.0,May-2018,Fully Paid,debt_consolidation,FL,14.51
12300, 36 months,12.12,B,7 years,MORTGAGE,144960.0,Apr-2013,Fully Paid,home_improvement,AZ,15.03
21000, 36 months,11.99,B,10+ years,OWN,130000.0,Nov-2013,Fully Paid,debt_consolidation,NY,9.6
24000, 36 months,5.32,A,10+ years,MORTGAGE,340000.0,Apr-2016,Fully Paid,home_improvement,NJ,16.86
7200, 36 months,15.41,D,4 years,RENT,51000.0,Dec-2015,Fully Paid,debt_consolidation,NY,6.6
7125, 36 months,18.25,D,9 years,MORTGAGE,24000.0,Mar-2014,Fully Paid,debt_consolidation,AR,28.4
5500, 36 months,9.76,B,10+ years,MORTGAGE,41000.0,Dec-2015,Fully Paid,debt_consolidation,TX,21.17
15000, 36 months,5.32,A,3 years,MORTGAGE,60000.0,Jul-2015,Fully Paid,credit_card,MN,16.92
18000, 36 months,7.89,A,8 years,MORTGAGE,70000.0,Feb-2016,Fully Paid,credit_card,IN,21.69
7000, 36 months,13.99,C,2 years,RENT,42800.0,Jun-2015,Charged Off,debt_consolidation,MN,19.63
7250, 36 months,14.65,C,,RENT,15132.0,Oct-2015,Fully Paid,credit_card,MD,39.41
8400, 36 months,14.47,C,< 1 year,RENT,45000.0,Dec-2013,Fully Paid,debt_consolidation,NY,13.63
35000, 36 months,21.99,E,10+ years,RENT,79332.0,Dec-2014,Fully Paid,home_improvement,NY,25.68
12000, 60 months,12.74,C,10+ years,OWN,63000.0,Nov-2016,Fully Paid,debt_consolidation,IN,33.26
18000, 36 months,5.32,A,5 years,MORTGAGE,150000.0,Dec-2015,Fully Paid,credit_card,LA,21.06
12000, 36 months,8.18,B,7 years,MORTGAGE,144000.0,Jul-2015,Fully Paid,debt_consolidation,NV,14.21
12000, 60 months,8.24,B,8 years,OWN,60000.0,Nov-2016,Fully Paid,credit_card,OK,14.46
35000, 60 months,16.99,D,10+ years,OWN,104000.0,Apr-2015,Fully Paid,debt_consolidation,NJ,13.71
16000, 36 months,12.99,B,2 years,MORTGAGE,75000.0,Nov-2013,Fully Paid,debt_consolidation,FL,15.15
15000, 36 months,7.49,A,3 years,MORTGAGE,41000.0,Jan-2016,Fully Paid,debt_consolidation,MO,21.72
20000, 36 months,17.27,D,5 years,RENT,45000.0,Mar-2012,Fully Paid,debt_consolidation,DC,17.81
16000, 60 months,17.77,D,< 1 year,RENT,50000.0,Jan-2013,Fully Paid,debt_consolidation,NY,24.27
5400, 36 months,22.99,F,10+ years,MORTGAGE,38400.0,Nov-2015,Fully Paid,debt_consolidation,OR,5.22
18000, 60 months,19.99,D,4 years,MORTGAGE,70000.0,Jun-2016,Fully Paid,debt_consolidation,IN,22.97
18000, 36 months,11.44,B,4 years,RENT,47680.0,Apr-2017,Charged Off,debt_consolidation,NY,39.67
